code	Articles	tag_1	tag_2	tag_3	tag_4	tag_5	tag_6	tag_7
128100	R4323-107; R4323-108; R4323-109	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Ascenseurs, équipements à habitacle	Ascenseurs, équipements à habitacle		
128200	R4323-57; R4323-55; R4323-56	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Autorisation de conduite	Autorisation de conduite		
128300	R4324-16; R4324-17	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements anciens	Dispositifs d'alerte et signalisation		
128400	R4324-23	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements anciens	Eclairage		
128500	R4324-46; R4324-47; R4324-48; R4324-49; R4324-50; R4324-51; R4324-52; R4324-53; R4324-33; R4324-42; R4324-40; R4324-38; R4324-34; R4324-39; R4324-35; R4324-37; R4324-32; R4324-30; R4324-45; R4324-44; R4324-36; R4324-31; R4324-41; R4324-43	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements anciens	Equipements mobiles: dispositions particulières		
128600	R4324-20; R4324-18; R4324-19	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements anciens	Isolation, dissipation des énergies		
128800	R4324-29	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements anciens	Levage, déplacement des travailleurs		
128700	R4324-25; R4324-27; R4324-26; R4324-28; R4324-24	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements anciens	Levage des charges		
128900	R4324-15; R4324-13; R4324-14; R4324-10; R4324-9; R4324-11; R4324-8; R4324-12	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements anciens	Organes de service: mise en marche, arrêt		
129000	R4324-7; R4324-3; R4324-6; R4324-5; R4324-4; R4324-1; R4324-2	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements anciens	Protecteurs, dispositifs de protection		
129100	R4324-22; R4324-21	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements anciens	Risques électrique, incendie		
129200	R4323-50; R4323-53; R4323-52; R4323-51; R4323-54	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Equipements mobiles	Equipements mobiles		
129300	R4323-3; R4323-4; R4323-5; R4323-1; R4323-2	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Information, formation des travailleurs	Information, formation des travailleurs		
129400	R4323-9; R4323-8; R4323-10; R4323-11; R4323-7; R4323-12; R4323-6; R4323-13	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Installation des équipement de travail	Installation des équipement de travail		
129500	R4323-49; R4323-47; R4323-45; R4323-35; R4323-46; R4323-30; R4323-48; R4323-37; R4323-40; R4323-44; R4323-31; R4323-32; R4323-43; R4323-33; R4323-41; R4323-34; R4323-38; R4323-39; R4323-29; R4323-42; R4323-36	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Levage	Levage		
129600	R4322-2; R4322-3; R4322-1	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Maintien en conformité	Maintien en conformité		
129700	R4321-6	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Règles générales	Conventions organisations professionnelles		
129800	L4321-3; R4321-4; R4321-5; R4321-1; R4321-2; L4321-2; L4321-1; R4321-3	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Règles générales	Principes		
129900	L4321-5; L4321-4	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Règles générales	Texte prévoyant des décrets		
130000	R4323-18; R4323-21; R4323-19; R4323-20; R4323-15; R4323-14; R4323-17; R4323-16	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Utilisation, maintenance équipement de travail	Utilisation, maintenance équipement de Travail		
130100	R4323-22	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Vérifications équipement de travail	Vérification initiale		
130200	R4323-28	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Vérifications équipement de travail	Vérification remise en service		
130300	R4323-23; R4323-27; R4323-25; R4323-26; R4323-24	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Vérifications équipement de travail	Vérifications périodiques		
130400	R4323-89; R4323-90	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Travail temporaires en hauteur + équipement en lien	Cordes		
130500	R4323-79; R4323-76; R4323-69; R4323-70; R4323-80; R4323-78; R4323-77; R4323-71; R4323-75; R4323-74; R4323-72; R4323-73	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Travail temporaires en hauteur + équipement en lien	Echafaudages		
130600	R4323-87; R4323-81; R4323-88; R4323-82; R4323-86; R4323-83; R4323-84; R4323-85	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Travail temporaires en hauteur + équipement en lien	Echelles, escabeaux et marchepieds		
130700	R4323-67; R4323-68; R4323-65; R4323-66	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Travail temporaires en hauteur + équipement en lien	Travaux à partir d'un plan de travail		
130800	R4323-61; R4323-60; R4323-58; R4323-59	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Travail temporaires en hauteur + équipement en lien	Travail, accès, circulation en hauteur		
130900	R4323-62; R4323-64; R4323-63	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Travail temporaires en hauteur + équipement en lien	Travail réalisés au moyen d'équipement de travail		
131200	R4323-99; R4323-101; R4323-100; R4323-102; R4323-103	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Équipement de protection individuelle (EPI)	Vérifications périodiques		
131000	R4323-91; R4323-97; R4323-92; R4323-95; R4323-94; R4323-93; R4323-98; R4323-96	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Équipement de protection individuelle (EPI)	Caractéristiques des équipements de protection individuelle (EPI), utilisation		
131100	R4323-105; R4323-106; R4323-104	Santé Sécurité	Equipement de travail	Equipement de travail: Utilisation	Équipement de protection individuelle (EPI)	Information, formation des travailleurs		
131300	R4313-90	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure applicable/chaque catégorie	Communication. administration, mesures contrôle		
131500	R4313-91; R4313-92; R4313-93; R4313-94; R4313-80; R4313-81; R4313-82; R4313-95	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure applicable/chaque catégorie	Machines et autres équipements de Travail		
131400	R4313-75; R4313-76; R4313-77; R4313-78; R4313-79	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure applicable/chaque catégorie	Équipement de protection individuelle (EPI)		
131600	R4313-83; R4313-84; R4313-85; R4313-86; R4313-87; R4313-88; R4313-89	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure certification	Organismes notifiés		
131700	R4313-14; R4313-15	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure mise sur le marché	Equipement de Travail et équipement de protection individuelle (EPI)d'occasion		
131800	R4313-13; R4313-12; R4313-16; R4313-6; R4313-1; R4313-2; R4313-3; R4313-5; R4313-4; L4313-1	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure mise sur le marché	Equipements neufs, considérés neufs		
131900	R4313-62; R4313-63; R4313-64; R4313-65; R4313-66; R4313-67; R4313-68; R4313-69; R4313-70; R4313-71; R4313-72; R4313-73; R4313-74; R4313-57; R4313-58; R4313-59; R4313-60; R4313-61	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure mise sur le marché	Evaluation conformité équipement de protection individuelle (EPI)		
132000	R4313-23; R4313-24; R4313-25; R4313-26; R4313-27; R4313-28; R4313-29; R4313-30; R4313-31; R4313-32; R4313-33; R4313-34; R4313-35; R4313-36; R4313-37; R4313-38; R4313-39; R4313-40; R4313-41; R4313-42	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure mise sur le marché	Examen CE de type		
132100	R4313-43; R4313-44; R4313-45; R4313-46; R4313-47; R4313-48; R4313-49; R4313-50; R4313-51; R4313-52; R4313-53; R4313-54; R4313-55; R4313-56	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure mise sur le marché	Système assurance qualité complète		
132200	R4313-17; R4313-18	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure sauvegarde	Interdictions		
132300	R4313-7; R4313-8; R4313-9; R4313-10; R4313-11	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure sauvegarde	Procédure sauvegarde		
132400	R4313-20; R4313-21; R4313-22	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure évaluation conformité	Auto certification CE		
132500	R4313-19	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Procédure évaluation conformité	Dispositions communes		
132600	R4311-12; R4311-13	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles générales	Dispositions d'application		
132700	R4311-2; R4311-3; R4311-1	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles générales	Définitions et champs d'application		
132800	R4311-11; R4311-8; R4311-9	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles générales	Equipements de protection individuelle		
132900	R4311-7; R4311-4-4; R4311-4-5; R4311-4-3; R4311-4-6; R4311-4-1; R4311-4-2; R4311-4; R4311-10	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles générales	Equipements de travail soumis à règle mise sur le marché		
133000	L4311-6; L4311-1; L4311-2; L4311-4; R4311-5; L4311-3; R4311-6; L4311-5	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles générales	Principes		
133100	R4314-5	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles générales	Procédure sauvegarde Europe		
133200	L4314-1; R4314-1; R4314-2; R4314-3; R4314-4	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles générales	Procédure sauvegarde nationale		
133300	R4314-6	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles générales	Recours		
133400	L4311-7	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles générales	Texte prévoyant des décrets		
133800	Annexe II à l'article R4312-6; R4312-6	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles techniques	Équipement de protection individuelle (EPI)neufs, considérés neufs		
133900	R4312-8; R4312-7; R4312-9	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles techniques	Équipement de protection individuelle (EPI)occasion		
133500	R4312-1-2; Annexe I à l'article R4312-1; R4312-1	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles techniques	Équipements Neufs		
133600	R4312-2-1; R4312-3; R4312-2; R4312-4; R4312-5	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles techniques	Équipements d'occasion		
133700	R4312-1-1	Santé Sécurité	Equipement de travail	Equipement de travail: conception	Règles techniques	Équipements neufs: cabines		
134000	L4521-1	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Champ d'application			
134100	R4524-5; R4524-6; L4524-1; R4524-7; R4524-8; R4524-9; R4524-10; R4524-1; R4524-2; R4524-3; R4524-4	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Comité d'hygiène, de sécurité et des conditions de travail (CHSCT): Attributions particulières			
134200	L4522-2; L4522-1	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Comité d'hygiène, de sécurité et des conditions de travail (CHSCT): Comité élargi			
134300	L4526-1	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Comité d'hygiène, de sécurité et des conditions de travail (CHSCT): Comité élargi absence convention			
134400	L4525-1	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Comité d'hygiène, de sécurité et des conditions de travail (CHSCT): Composition			
134500	L4523-2; L4523-1; L4523-4; L4523-5; L4523-3; R4523-1; R4523-2; R4523-3; R4523-4	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Comité d'hygiène, de sécurité et des conditions de travail (CHSCT): Fonctionnement			
134600	L4523-12; L4523-13; L4523-15; L4523-11; L4523-17; L4523-14; R4523-4-1; L4523-16	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Comité d'hygiène, de sécurité et des conditions de travail (CHSCT): Formation des représentants			
134700	R4523-17; R4523-5; R4523-6; R4523-7; R4523-8; R4523-9; R4523-10; R4523-11; R4523-12; R4523-13; R4523-15; R4523-14; R4523-16	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Comité interentreprises Santé Sécurité			
134800	L4523-6; L4523-7; L4523-7-1	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Coordination de la prévention			
134900	L4523-9; L4523-8	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Danger grave, imminent et droit de retrait			
135000	L4523-10	Santé Sécurité	Installations classées	Installations nucléaires, installation classée pour la protection de l'environnement (ICPE) 'Seveso II'	Incendie, Secours			
135100	R4642-4; R4642-5; R4642-6; R4642-7; R4642-8; R4642-9; R4642-10	Santé Sécurité	Institutions Prévention	Agence nationale pour l'amélioration des conditions de travail (ANACT)	Conseil d'administration			
135200	L4642-1; L4642-2; R4642-1; R4642-2; R4642-3; L4642-3	Santé Sécurité	Institutions Prévention	Agence nationale pour l'amélioration des conditions de travail (ANACT)	Missions			
135300	L4644-1; R4644-1; R4644-2; R4644-3; R4644-4; R4644-5; D4644-7; D4644-8; D4644-9; D4644-10; D4644-11; D4644-6	Santé Sécurité	Institutions Prévention	Aide à l'employeur santé sécurité	Aide à l'employeur santé sécurité			
135400	L4641-4	Santé Sécurité	Institutions Prévention	Comités régionaux prévention des risques professionnels (CRPRP)	Missions			
135500	L4643-4	Santé Sécurité	Institutions Prévention	Commissions santé et sécurité	Commissions santé et sécurité			
135600	R4641-15; R4641-16; R4641-17; R4641-18; R4641-19; R4641-20; R4641-9; R4641-10; R4641-11; R4641-12; R4641-13; R4641-14; R4641-5; R4641-6; R4641-7; R4641-8; L4641-1; L4641-2; L4641-3; R4641-1; R4641-2; R4641-3; R4641-4; R4641-21; R4641-22	Santé Sécurité	Institutions Prévention	Conseil orientation conditions de Travail				
135800	R4643-5; R4643-6; R4643-7; R4643-8; R4643-9; R4643-10; R4643-11; R4643-12; R4643-13; R4643-14; R4643-15; R4643-16; R4643-17; R4643-18	Santé Sécurité	Institutions Prévention	Organismes professionnels santé, sécurité et conditions de travail (SSCT)	Organisme Professionnel de Prévention bâtiment et Travaux Publics (OPPBTP): Comité national			
135900	R4643-19; R4643-20; R4643-21; R4643-22; R4643-23; R4643-24; R4643-25; R4643-26; R4643-27	Santé Sécurité	Institutions Prévention	Organismes professionnels santé, sécurité et conditions de travail (SSCT)	Organisme Professionnel de Prévention bâtiment et Travaux Publics (OPPBTP): Comités régionaux			
136200	R4643-35; R4643-36; R4643-37; R4643-38; R4643-39; R4643-40; R4643-41; R4643-42	Santé Sécurité	Institutions Prévention	Organismes professionnels santé, sécurité et conditions de travail (SSCT)	Organisme Professionnel de Prévention bâtiment et Travaux Publics (OPPBTP): Membres des comités			
136000	R4643-28; R4643-29; R4643-30; R4643-31; R4643-32; R4643-33; R4643-34	Santé Sécurité	Institutions Prévention	Organismes professionnels santé, sécurité et conditions de travail (SSCT)	Organisme Professionnel de Prévention bâtiment et Travaux Publics (OPPBTP): composition			
136100	R4643-4	Santé Sécurité	Institutions Prévention	Organismes professionnels santé, sécurité et conditions de travail (SSCT)	Organisme Professionnel de Prévention bâtiment et Travaux Publics (OPPBTP): dispositions Financières			
136300	R4643-2; R4643-3	Santé Sécurité	Institutions Prévention	Organismes professionnels santé, sécurité et conditions de travail (SSCT)	Organisme Professionnel de Prévention bâtiment et Travaux Publics (OPPBTP): missions			
136400	L4643-2; L4643-1; R4643-1; L4643-3	Santé Sécurité	Institutions Prévention	Organismes professionnels santé, sécurité et conditions de travail (SSCT)	Organismes professionnels santé, sécurité et conditions de travail (SSCT)			
136500	L4831-1	Santé Sécurité	Institutions Prévention	Outre-mer	Mayotte, Wallis et FUTUNA, Terres australes et antarctiques			
136600	R4543-1	Santé Sécurité	Interventions équipements élévateurs	Champ d'application	Champ d'application			
136700	R4543-2; R4543-3; R4543-4; R4543-5; R4543-6; R4543-7; R4543-8; R4543-9; R4543-10; R4543-11	Santé Sécurité	Interventions équipements élévateurs	Etude de sécurité spécifique	Etude de sécurité spécifique			
136800	R4543-12; R4543-13	Santé Sécurité	Interventions équipements élévateurs	Informations travailleurs intervenants	Informations travailleurs intervenants			
136900	R4543-14; R4543-15; R4543-16; R4543-17; R4543-18; R4543-19; R4543-20; R4543-21; R4543-22; R4543-23; R4543-25; R4543-26; R4543-27; R4543-28; R4543-24	Santé Sécurité	Interventions équipements élévateurs	Organisation de l'intervention	Organisation de l'intervention			
140300	R4223-14	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Ambiance thermique	Locaux annexes		
140400	R4223-13	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Ambiance thermique	Locaux fermés		
140500	R4223-15	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Ambiance thermique	Mesures contre froid, intempéries		
140600	R4225-3; R4225-5; R4225-4; R4225-2	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aménagement postes de travail	Confort au poste de travail		
140700	R4225-1	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aménagement postes de travail	Postes de travail extérieurs		
140800	R4225-6; R4225-7; R4225-8	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aménagement postes de travail	Travailleurs handicapés		
140900	R4222-22; R4222-21; R4222-20	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aération, assainissement	Contrôle, maintenance installations		
141000	R4222-3	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aération, assainissement	Définitions		
141600	R4222-1	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aération, assainissement	Locaux fermés		
141100	R4222-4; R4222-6; R4222-5; R4222-7; R4222-8; R4222-9	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aération, assainissement	Locaux pollution non spécifique		
141200	R4222-10; R4222-12; R4222-13; R4222-11; R4222-14; R4222-17; R4222-15; R4222-16	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aération, assainissement	Locaux pollution spécifique		
141300	R4222-19; R4222-18	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aération, assainissement	Pollution par eaux usées		
141400	R4222-25; R4222-26	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aération, assainissement	Protection individuelle		
141700	R4222-2	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aération, assainissement	Règles applicables		
141500	R4222-24; R4222-23	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Aération, assainissement	Travaux en espace confiné		
141800	R4223-1; R4223-12; R4223-11; R4223-3; R4223-4; R4223-5; R4223-6; R4223-10; R4223-2; R4223-9; R4223-7; R4223-8	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Eclairage	Eclairage		
141900	R4226-3; R4226-1; R4226-2; R4226-4; R4226-5; R4226-6; R4226-7; R4226-8; R4226-9; R4226-10; R4226-11; R4226-12; R4226-13; R4226-14; R4226-15; R4226-16; R4226-17; R4226-18; R4226-19; R4226-20; R4226-21	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Electricité arrêtés, décrets	Electricité		
142000	R4228-37; R4228-34; R4228-27; R4228-29; R4228-30; R4228-35; R4228-33; R4228-26; R4228-32; R4228-36; R4228-31; R4228-28	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Hébergement	Hébergement		
142100	L4231-1; R4231-1; R4231-2; R4231-3; R4231-4	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Hébergement et donneur d'ordre	Hébergement et donneur d'ordre		
142200	R4228-12; R4228-11; R4228-13; R4228-10; R4228-14; R4228-15	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Installations sanitaires	Cabinets d'aisance		
142300	R4228-16; R4228-17; R4228-18	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Installations sanitaires	Dispenses		
142400	R4228-1	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Installations sanitaires	Dispositions générales		
142500	R4228-9; R4228-8	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Installations sanitaires	Douches		
142600	R4228-7	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Installations sanitaires	Lavabos		
142700	R4228-4; R4228-2; R4228-5; R4228-6; R4228-3	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Installations sanitaires	Vestiaires collectifs		
142800	R4221-1	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Principes, dispositions générales	Définitions		
142900	L4221-1	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Principes, dispositions générales	Principes généraux et décrets		
143000	R4228-25	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Repos	Repos		
143100	R4228-20; R4228-23; R4228-22; R4228-19; R4228-24; R4228-21	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Restauration	Restauration		
143200	R4227-3; R4227-1; R4227-2	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Champ d'application		
143300	R4227-20; R4227-19; R4227-15; R4227-16; R4227-18; R4227-17	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Chauffage		
143400	R4227-57; R4227-55; R4227-56	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Dispenses partielles autorité administratives.		
143500	R4227-8; R4227-4; R4227-6; R4227-9; R4227-10; R4227-12; R4227-11; R4227-5; R4227-7; R4227-13; R4227-14	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Dégagements		
143600	R4227-26; R4227-23; R4227-22; R4227-25; R4227-24	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Emploi, stockage matières explosives, inflammables.		
143700	R4227-41; R4227-37; R4227-40; R4227-39; R4227-38	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Incendie: consigne de sécurité		
143800	R4227-30; R4227-31; R4227-29; R4227-28; R4227-32; R4227-33	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Incendie: moyens d'extinction		
143900	R4227-34; R4227-35; R4227-36	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Incendie: systèmes d'alarme		
144000	R4227-43; R4227-42; R4227-52; R4227-53; R4227-44; R4227-45; R4227-54; R4227-51; R4227-49; R4227-50; R4227-46; R4227-47; R4227-48	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Prévention des explosions		
144100	R4227-27	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Risques incendie, explosion	Utilisation gaz combustibles, hydrocarbures		
144200	R4224-14; R4224-16; R4224-15	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Sécurité des lieux de travail	1er secours, secouriste		
144300	R4224-4; R4224-6; R4224-3; R4224-7; R4224-5; R4224-1; R4224-2; R4224-8	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Sécurité des lieux de travail	Caractéristiques lieux de travail		
144600	R4224-19	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Sécurité des lieux de travail	Dossier de maintenance		
144700	R4224-17; R4224-17-1; R4224-17-2	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Sécurité des lieux de travail	Installations techniques et de sécurité		
144800	R4224-18	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Sécurité des lieux de travail	Locaux de travail et annexes		
144400	R4224-13; R4224-11; R4224-12; R4224-9; R4224-10	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Sécurité des lieux de travail	Portes et portails		
144500	R4224-24; R4224-23; R4224-22; R4224-21; R4224-20	Santé Sécurité	Lieux de travail	Lieux de Travail : Utilisation	Sécurité des lieux de travail	Signalisation, matérialisation		
137000	R4213-9	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Ambiance thermique	Code de la construction		
137100	R4213-8	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Ambiance thermique	Locaux annexes		
137200	R4213-7	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Ambiance thermique	Locaux de travail		
137300	R4212-3; R4212-2; R4212-4; R4212-1	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Aération, assainissement	Conception, installation des équipement		
137400	R4212-6; R4212-7	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Aération, assainissement	Locaux sanitaires		
137500	R4212-5	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Aération, assainissement	Locaux à pollution non spécifique		
137600	R4213-2	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Eclairage	Bâtiments		
137700	R4213-1	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Eclairage	Bâtiments, aménagements		
137900	R4213-4	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Eclairage	Locaux, dépendances		
137800	R4213-3	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Eclairage	Locaux de travail		
138000	R4216-25; R4216-27; R4216-29; R4216-28; R4216-26; R4216-24	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Incendies, explosions, évacuation	Bâtiments de + de 8m		
138100	R4216-20; R4216-18; R4216-19; R4216-17	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Incendies, explosions, évacuation	Chauffage		
138200	R4216-1; R4216-2-1; R4216-2-2; R4216-2-3; R4216-3; R4216-2; R4216-4	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Incendies, explosions, évacuation	Dispositions générales		
138300	R4216-5; R4216-9; R4216-10; R4216-11; R4216-12; R4216-8; R4216-6; R4216-7	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Incendies, explosions, évacuation	Dégagements		
138400	R4216-32; R4216-34; R4216-33	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Incendies, explosions, évacuation	Dérogations		
138500	R4216-16; R4216-15; R4216-14; R4216-13	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Incendies, explosions, évacuation	Désenfumage		
138600	R4216-23; R4216-21; R4216-22	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Incendies, explosions, évacuation	Matières inflammables		
138800	R4216-30	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Incendies, explosions, évacuation	Prévention, lutte contre incendie		
138700	R4216-31	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Incendies, explosions, évacuation	Prévention des explosions		
138900	R4213-6; R4213-5	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Insonorisation	Insonorisation		
139000	R4217-2	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Installations sanitaires, restauration	Personnes handicapées		
139100	R4217-1	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Installations sanitaires, restauration	Règles applicables		
139200	R4215-3; R4215-4; R4215-5; R4215-6; R4215-7; R4215-8; R4215-9; R4215-10; R4215-11; R4215-12; R4215-13; R4215-14; R4215-15; R4215-16; R4215-17; R4215-1; R4215-2	Santé Sécurité	Lieux de travail	Lieux de Travail : conception	Installations électriques			
